Time (s),FP1_Filtered,FP2_Filtered
2.63,8632.139306234443,-8189.492085469107
2.64,8631.548098078772,-8190.463062723742
2.64,8630.15761357783,-8192.082190216102
2.64,8628.214276950184,-8193.929049078532
2.65,8625.777246943751,-8196.052267777153
2.65,8623.717066479505,-8198.486490823867
2.66,8623.301417988621,-8201.200492721635
2.66,8624.784700598815,-8204.341830441712
2.66,8627.335078701632,-8208.027332827793
2.67,8630.262826564594,-8211.882172815946
2.67,8633.27570253984,-8215.177147806828
2.68,8635.537046304547,-8217.451894744225
2.68,8635.7308732202,-8218.687590108093
2.68,8633.499427306457,-8218.936845361095
2.69,8629.903187313372,-8218.260288355335
2.69,8626.099390389581,-8217.102276329231
2.7,8622.47593754288,-8216.229199967278
2.7,8619.432423333456,-8216.024768784348
2.7,8617.871793049346,-8216.14100529995
2.71,8618.1108771758,-8216.023467563178
2.71,8619.105133831683,-8215.472207239662
2.72,8619.58254079682,-8214.539521715595
2.72,8619.346974143196,-8213.307298564785
2.72,8618.775940506162,-8212.09495093574
2.73,8617.799248385973,-8211.535259789194
2.73,8616.352044996576,-8211.996535032213
2.74,8615.239442270626,-8213.083148935546
2.74,8615.370073538494,-8214.054654553178
2.74,8616.342172161338,-8214.604474271442
2.75,8616.776204914284,-8214.937489850161
2.75,8615.87684460717,-8215.300862245138
2.76,8613.749174894534,-8215.852269814923
2.76,8610.467377159657,-8216.841989361725
2.76,8606.084385025777,-8218.424669701375
2.77,8601.63859569336,-8220.260312374465
2.77,8598.911737726834,-8221.69709308547
2.78,8598.724202782354,-8222.400084608364
2.78,8600.278622603599,-8222.467445940518
2.78,8602.414215248895,-8221.954276116501
2.79,8604.544324520435,-8220.758798138211
2.79,8606.039615766545,-8219.113436754986
2.8,8605.84721966827,-8217.748573140578
2.8,8603.535261349385,-8217.310015652005
2.8,8600.001144684555,-8217.877819759888
2.81,8596.464955314485,-8219.175215749723
2.81,8593.419664452613,-8220.847407569605
2.82,8591.179221659302,-8222.299829923026
2.82,8590.59571793544,-8222.69328874993
2.82,8592.214873595134,-8221.554114675138
2.83,8595.241509009975,-8219.224194362436
2.83,8598.35614594659,-8216.395250232352
2.84,8601.245329694777,-8213.382469816217
2.84,8604.444924228606,-8210.153968675108
2.84,8608.053108387077,-8206.839256459469
2.85,8611.631281365133,-8203.790929237508
2.85,8615.099873436591,-8201.26891986892
2.86,8618.54140700807,-8199.462061640432
2.86,8621.130463241796,-8198.706458985653
2.86,8621.452814053062,-8199.2057414483
2.87,8619.176214271689,-8200.521509791992
2.87,8615.495616072234,-8201.780881584895
2.88,8611.738681675111,-8202.494640442914
2.88,8608.499530579453,-8202.863422320095
2.88,8606.34041365111,-8203.293239385237
2.89,8606.101421378065,-8204.042159557532
2.89,8607.799893179617,-8205.38975150405
2.9,8610.106424699383,-8207.592595552402
2.9,8611.671496386329,-8210.33826520925
2.9,8612.343802246693,-8212.582274807903
2.91,8612.542444869852,-8213.265304501656
2.91,8612.306918063532,-8212.03293119966
2.92,8611.81879094195,-8209.14046449737
2.92,8612.079739056728,-8205.060118578212
2.92,8613.903431577184,-8200.513857800564
2.93,8616.55492377124,-8196.526818229442
2.93,8618.349334320012,-8193.900138332661
2.94,8618.34406766755,-8192.660350035292
2.94,8616.61377515966,-8192.330176095966
2.94,8613.33262673919,-8192.60739211583
2.95,8608.835948014439,-8193.444745234607
2.95,8604.49627815768,-8194.640493448082
2.96,8602.237777193139,-8195.83373276059
2.96,8602.806077513638,-8196.89589719016
2.96,8605.333448592512,-8197.908884081713
2.97,8608.714883957184,-8198.746826027369
2.97,8612.434301826654,-8199.119441514322
2.98,8615.891990853583,-8199.10675253956
2.98,8618.167129507538,-8199.214471797224
2.98,8619.08280875995,-8199.734920203357
2.99,8619.57164120985,-8200.415565923744
2.99,8620.287715362027,-8200.919581073887
3.0,8620.604647521377,-8201.242382975754
3.0,8619.632187841285,-8201.466479403
3.0,8617.455097356215,-8201.485142453399
3.01,8614.611972010402,-8201.282865259649
3.01,8611.09480493907,-8201.202505041709
3.02,8606.824590413155,-8201.60384537791
3.02,8602.569888309501,-8202.480366882688
3.02,8599.345121795059,-8203.718323354202
3.03,8597.189472967331,-8205.473827942675
3.03,8595.4596288064,-8207.867397616566
3.04,8594.024754134423,-8210.433804539367
3.04,8593.16704083893,-8212.280994353463
3.04,8592.530197479222,-8212.75562546547
3.05,8591.326199787081,-8211.665371252675
3.05,8589.645582439834,-8209.03281472467
3.06,8588.524673239519,-8205.13024653104
3.06,8588.565804743963,-8200.750951035918
3.06,8589.466554203742,-8196.942874815815
3.07,8591.062213921574,-8194.288657185769
3.07,8593.713869975954,-8192.71338343499
3.08,8597.253404368257,-8191.991872056199
3.08,8600.602871889287,-8192.009773088734
3.08,8603.09197289125,-8192.427702583143
3.09,8605.33319195756,-8192.591064063561
3.09,8608.146098335592,-8192.106082557542
3.1,8611.360938200552,-8191.239778326055
3.1,8614.333591011497,-8190.522806230209
3.1,8616.836781940854,-8190.233472493676
3.11,8618.591267843867,-8190.478014539255
3.11,8618.643139860165,-8191.400952586963
3.12,8616.326585549123,-8192.912881861681
3.12,8612.51896966964,-8194.424328518677
3.12,8609.000494629749,-8195.243977452948
3.13,8606.8399672801,-8195.127552822716
3.13,8606.252496761372,-8194.141131341265
3.14,8607.585005284942,-8192.214126626992
3.14,8611.16581213921,-8189.311997151234
3.14,8616.175868310134,-8186.00400801263
3.15,8620.823370174814,-8183.403159438429
3.15,8623.88978959538,-8182.442629109525
3.16,8625.264099999922,-8183.4469489578205
3.16,8624.955099103276,-8186.277283133913
3.16,8622.75773554891,-8190.398310683126
3.17,8619.242904287623,-8194.756818223037
3.17,8615.933968347419,-8198.16624166899
3.18,8613.80886536409,-8200.187910103637
3.18,8612.366510650789,-8201.447338797207
3.18,8610.665438214575,-8202.947383765504
3.19,8608.454090045281,-8205.301493145427
3.19,8605.73311855302,-8208.630022698118
3.2,8602.205901475932,-8212.649744301249
3.2,8598.145912696758,-8216.501902069223
3.2,8595.138514979872,-8218.891287379245
3.21,8594.858800257325,-8218.949095784705
3.21,8597.348095964488,-8216.955903836373
3.22,8601.214342265523,-8214.007837504152
3.22,8605.046883255696,-8211.15307787292
3.22,8607.75629150325,-8209.057107065484
3.23,8608.13460892433,-8208.108513194295
3.23,8605.552883198181,-8208.245015129809
3.24,8601.237904797437,-8208.711100956665
3.24,8597.770052879592,-8208.493733564002
3.24,8597.00944536711,-8207.13999221129
3.25,8599.145340691475,-8204.927288765399
3.25,8603.53889955934,-8202.361971381184
3.26,8609.251061901596,-8199.960667815665
3.26,8614.547922845415,-8198.48749339326
3.26,8617.261068443895,-8198.796510843693
3.27,8616.5030833955,-8201.11767761464
3.27,8613.38098680544,-8204.77238244
3.28,8609.541082054153,-8208.757869314946
3.28,8605.751160023376,-8212.334721039695
3.28,8602.303669135541,-8214.98360260876
3.29,8599.727660905437,-8216.30690222498
3.29,8598.17256400518,-8216.354065453059
3.3,8596.819847099496,-8215.737880269799
3.3,8594.915362997162,-8215.04320924554
3.3,8592.940793504471,-8214.293470767472
3.31,8591.897577853371,-8213.26708676834
3.31,8591.894293957594,-8212.065337531576
3.32,8592.380306344388,-8210.976628547909
3.32,8593.344463664049,-8209.976648062078
3.32,8595.154198352657,-8208.804781352657
3.33,8597.39039012265,-8207.456256436199
3.33,8598.97262864203,-8206.215760529956
3.34,8599.479551014134,-8205.280756984344
3.34,8599.366873949548,-8204.752773476563
3.34,8598.872925874479,-8204.940041002854
3.35,8597.804820353818,-8206.182256975726
3.35,8596.579960513118,-8208.276337438174
3.36,8596.315921485671,-8210.46570469041
3.36,8597.394406329955,-8212.121913987434
3.36,8598.849733371753,-8213.12114482771
3.37,8599.676530531755,-8213.505772266424
3.37,8599.906783379818,-8213.22178396433
3.38,8599.922793236094,-8212.38855655863
3.38,8599.669158000914,-8211.435018155038
3.38,8599.286516912205,-8210.68080614693
3.39,8599.68040789724,-8210.060602262884
3.39,8601.494985066245,-8209.507328480688
3.4,8604.048050421678,-8209.30359699421
3.4,8606.146220087094,-8209.7412267951
3.4,8607.472786442817,-8210.695134280892
3.41,8608.299188496303,-8211.892886208163
3.41,8608.344480560489,-8213.398547417264
3.42,8607.038517061312,-8215.439831128147
3.42,8604.669186107896,-8217.902015644258
3.42,8602.154143488246,-8220.398199719106
3.43,8599.725024030318,-8222.760525849144
3.43,8596.873551602479,-8225.071380931193
3.44,8593.619671239137,-8227.262333309027
3.44,8590.773929827736,-8229.08527286012
3.44,8588.798715937795,-8230.449326399366
3.45,8587.46975433147,-8231.330143107583
3.45,8586.936810344429,-8231.299322317233
3.46,8588.025289763535,-8229.653349973209
3.46,8590.947412748166,-8226.267825986768
3.46,8594.592472486325,-8222.037505149961
3.47,8597.648808620641,-8218.317261331667
3.47,8599.636998225315,-8216.201076540612
3.48,8600.327261650771,-8216.3684245945
3.48,8599.125866109149,-8219.043551823774
3.48,8595.96723460285,-8223.636738623167
3.49,8592.154832530226,-8228.683554971729
3.49,8589.344315757944,-8232.58105238161
3.5,8588.063446574017,-8234.387589179893
3.5,8587.948876334349,-8233.857513510777
3.5,8588.83361001707,-8231.136242696426
3.51,8590.578467569558,-8226.871102046282
3.51,8592.264310149827,-8222.361830227519
3.52,8592.781150003455,-8218.989839760583
3.52,8592.214690781322,-8217.357541024163
3.52,8591.68782463005,-8217.19634106961
3.53,8591.84751920343,-8217.978291317044
3.53,8592.430333454122,-8219.247961221634
3.54,8593.233592469252,-8220.48449205684
3.54,8594.34837555223,-8221.18908142321
3.54,8595.227659464223,-8221.26372419979
3.55,8594.682294556073,-8220.974957873132
3.55,8592.309438085074,-8220.492266787052
3.56,8589.048508686701,-8219.847592543993
3.56,8585.880142326845,-8219.428474164464
3.56,8582.863534520791,-8220.041725508878
3.57,8579.951415194739,-8222.210825418953
3.57,8577.763567521213,-8225.675119969945
3.58,8576.74807733422,-8229.723795755903
3.58,8576.345244605356,-8233.651612456426
3.58,8575.873679236698,-8236.679105042396
3.59,8575.669193849097,-8237.897830906726
3.59,8576.484452222756,-8236.815139099173
3.6,8578.289887997089,-8233.842364558204
3.6,8580.595132760984,-8229.940108219364
3.6,8583.47449961816,-8225.934649717225
3.61,8587.17159267163,-8222.42705452659
3.61,8590.940328376855,-8220.044393775299
3.62,8593.414499558447,-8219.222901969784
3.62,8594.128541777533,-8219.75568154979
3.62,8593.71845240204,-8220.961183819567
3.63,8592.696074875566,-8222.30504700074
3.63,8591.151342824072,-8223.519296363616
3.64,8589.771298970898,-8224.200828040986
3.64,8589.896464195775,-8223.827160286342
3.64,8592.011610124893,-8222.328486943952
3.65,8595.0496453906,-8220.256557430352
3.65,8597.653760830464,-8218.216945955657
3.66,8599.30660177024,-8216.456371368467
3.66,8599.817664668517,-8215.130729278822
3.66,8598.76359942023,-8214.569084499914
3.67,8596.276945896601,-8215.002629702878
3.67,8593.634411734403,-8216.324048108138
3.68,8592.14341962416,-8218.359354522672
3.68,8591.88826994908,-8221.095480027308
3.68,8592.231572118546,-8224.379939207074
3.69,8592.891623347095,-8227.692378631264
3.69,8593.630003338618,-8230.559793546588
3.7,8593.484993577935,-8232.98393659423
3.7,8591.535324659319,-8235.120498510407
3.7,8588.29021935661,-8236.748581246558
3.71,8585.338146753378,-8237.460344732828
3.71,8583.694399350046,-8237.23382910001
3.72,8583.338512845108,-8236.405754384657
3.72,8584.109450924965,-8235.182879811959
3.72,8585.851169867681,-8233.635669578056
3.73,8587.602268251145,-8232.151255395635
3.73,8587.883006888444,-8231.414741735905
3.74,8586.275621940757,-8231.81759141869
3.74,8583.896419898061,-8233.203002601093
3.74,8581.987783057002,-8235.216630941248
3.75,8580.904893964165,-8237.511434909753
3.75,8580.759031051237,-8239.562273968193
3.76,8581.907540307959,-8240.808554188838
3.76,8584.06149585641,-8241.28191362446
3.76,8585.784077816134,-8241.746647164602
3.77,8585.775479022226,-8242.899430428703
3.77,8584.143546704214,-8244.6328479701
3.78,8581.770075295091,-8246.26899686079
3.78,8579.12517312597,-8247.213442614328
3.78,8576.534558589961,-8247.150126815171
3.79,8574.91846354765,-8245.97978458298
3.79,8575.110785988392,-8244.00311081643
3.8,8576.75093875428,-8241.932016754921
3.8,8578.888738522031,-8240.227711081297
3.8,8581.476011627956,-8238.473036876276
3.81,8585.220074306404,-8235.776995081918
3.81,8590.073911605157,-8231.788141930065
3.82,8594.944993112827,-8227.050973003415
3.82,8598.925783701028,-8222.542132194494
3.82,8601.754911829945,-8219.295902864784
3.83,8602.967738422974,-8218.357618351734
3.83,8601.787457511999,-8220.43428803959
3.84,8598.302428467563,-8225.28287831432
3.84,8593.787428406278,-8231.727316988585
3.84,8589.370758048744,-8238.421025744196
3.85,8585.230587687402,-8244.35801635737
3.85,8581.535677185726,-8248.71837275111
3.86,8579.155201307332,-8250.845115691034
3.86,8578.654780307455,-8250.746679660142
3.86,8579.357612736603,-8249.27173110236
3.87,8580.224359834578,-8247.402557215608
3.87,8581.044766087858,-8245.527663015213
3.88,8581.97154875634,-8243.57319686895
3.88,8582.547901232274,-8241.491419014255
3.88,8582.22646486424,-8239.28353937095
3.89,8581.418196980601,-8236.871090319568
3.89,8580.960690044965,-8234.446312488853
3.9,8580.781830350188,-8232.81513181066
3.9,8580.100902251123,-8232.898386828429
3.9,8578.794762368325,-8234.83025049465
3.91,8577.534176472795,-8237.800302666552
3.91,8576.644774515533,-8240.67546769177
3.92,8575.944251940677,-8242.469351225347
3.92,8575.810528140786,-8242.442400721895
3.92,8577.278527712828,-8240.409689296011
3.93,8580.713584830684,-8237.140733999378
3.93,8585.295902923082,-8234.024944908613
3.94,8590.11674163456,-8232.081930510898
3.94,8594.801638124598,-8231.470174187501
3.94,8598.639067709017,-8231.927485081522
3.95,8600.194399424536,-8233.242514145386
3.95,8598.634210654396,-8235.14870165285
3.96,8594.7717296135,-8237.224758559852
3.96,8590.128043148594,-8239.234963950325
3.96,8585.63131307602,-8241.267765507097
3.97,8581.893188054477,-8243.233947314458
3.97,8579.875657032491,-8244.508808112752
3.98,8580.111764579251,-8244.436557369423
3.98,8581.653817945104,-8243.028584921452
3.98,8582.853855995128,-8240.887874948798
3.99,8583.027539955541,-8238.665231412586
3.99,8582.54360159849,-8236.919818198878
4.0,8581.637966514174,-8236.257572166056
4.0,8580.202462819881,-8237.071318180779
4.0,8578.554196371839,-8239.123347321838
4.01,8577.228928069148,-8241.737550403406
4.01,8575.919799908423,-8244.374047080975
4.02,8573.718730264576,-8246.672662896755
4.02,8570.650909159895,-8248.044245949488
4.02,8567.941213441061,-8247.799892036255
4.03,8566.373782158811,-8245.916462630208
4.03,8565.273749428921,-8243.369928331098
4.04,8563.51028723554,-8241.559635292995
4.04,8560.707073806738,-8241.577127907904
4.04,8557.257440840222,-8243.841398078106
4.05,8554.414938836264,-8247.722118581441
4.05,8555.099201235864,-8251.20240290588
4.06,8563.2006937386,-8251.58375111568
4.06,8580.118837303537,-8247.451513107198
4.06,8601.608124666767,-8240.267570495425
4.07,8618.888795463914,-8233.867875632066
4.07,8623.70476208173,-8232.130488636845
4.08,8613.37664964767,-8236.610908225588
4.08,8592.424789548337,-8245.685344455744
4.08,8569.838267287822,-8255.62795920457
4.09,8553.68106316931,-8262.86585878504
4.09,8546.911024392168,-8265.785680987405
4.1,8547.516752323383,-8264.894237876968
4.1,8551.739606501356,-8261.816201893482
4.1,8556.459190186826,-8258.448118992139
4.11,8559.424225505596,-8256.556519562188
4.11,8559.314545612568,-8257.198339692266
4.12,8556.46202172849,-8260.108483358727
4.12,8552.542591625917,-8263.97250035265
4.12,8548.856042958652,-8267.535025138002
4.13,8545.486022707993,-8270.305910587103
4.13,8542.378855854457,-8272.301559068203
4.14,8540.202572602824,-8273.641739852053
4.14,8539.483777321404,-8274.610210249872
4.14,8539.76189404571,-8275.647206160951
4.15,8540.39547297502,-8276.895692093969
4.15,8541.516194469894,-8277.9791369553
4.16,8543.362576986077,-8278.491162677677
4.16,8545.308107701205,-8278.466533087014
4.16,8546.525028389478,-8278.122606549807
4.17,8547.183757158911,-8277.440636349245
4.17,8548.036723798912,-8276.381040984532
4.18,8549.144666033031,-8275.300293548738
4.18,8549.978402828496,-8274.728409871008
4.18,8550.486031511793,-8274.81943805712
4.19,8550.960680276834,-8275.370629673298
4.19,8550.950932165862,-8276.281866153095
4.2,8549.431198795028,-8277.629704310035
4.2,8546.18828455965,-8279.39996844156
4.2,8542.059762908288,-8281.614381656944
4.21,8537.650770534516,-8284.730499239102
4.21,8532.816458605299,-8289.44006557517
4.22,8527.630705845395,-8295.910924739566
4.22,8522.745715058589,-8303.552575586637
4.22,8518.261761195328,-8311.627474638966
4.23,8513.179530175717,-8319.752217126794
4.23,8506.62221741931,-8327.716351166011
4.24,8498.859982504826,-8335.274709085543
4.24,8490.551310648863,-8342.429218207408
4.24,8481.782044887283,-8349.643147669432
4.25,8472.575520689188,-8357.526709424497
4.25,8463.540383851509,-8366.555607023616
4.26,8454.9995750614,-8377.280387253883
4.26,8445.978750701572,-8390.399164935268
4.26,8435.062737696793,-8406.152014744564
4.27,8421.978990771204,-8423.776249838533
4.27,8407.543903846077,-8441.902111911737
4.28,8392.523680617363,-8459.374296308673
4.28,8377.618397882567,-8475.449433610202
4.28,8364.223284845606,-8489.517258531949
4.29,8353.819368894532,-8501.217602868393
4.29,8346.349231793743,-8510.84478271866
4.3,8340.148808643968,-8519.181401820726
